Geo,HhPropIncQ1,HhPropIncQ2,HhPropIncQ3,HhPropIncQ4,Year
510594901041,0,0.203,0.311,0.486,2045
510594901042,0.083,0.467,0.382,0.068,2045
510594901051,0.061,0.165,0.321,0.453,2045
510594901052,0,0.281,0.227,0.492,2045
510594901053,0.073,0.172,0.235,0.52,2045
510594905011,0.225,0.353,0.353,0.069,2045
510594905012,0.054,0.134,0.436,0.376,2045
510594905021,0.047,0.101,0.145,0.707,2045
510594905022,0.065,0.113,0.165,0.657,2045
510594905023,0.227,0.077,0.247,0.449,2045
510594910001,0.059,0.081,0.18,0.68,2045
510594911011,0.039,0.005,0.268,0.688,2045
510594911012,0.009,0.097,0.211,0.683,2045
510594911021,0.11,0.113,0.25,0.527,2045
510594911022,0.031,0.053,0.495,0.421,2045
510594911031,0.197,0.196,0.315,0.292,2045
510594911032,0.068,0.225,0.453,0.254,2045
510594911033,0.116,0.117,0.531,0.236,2045
510594911034,0.111,0.428,0.256,0.205,2045
510594912011,0.104,0.065,0.525,0.306,2045
510594912012,0.139,0.182,0.389,0.29,2045
510594912013,0.334,0.17,0.364,0.132,2045
510594912014,0,0.115,0.353,0.532,2045
510594912021,0.189,0.267,0.441,0.103,2045
510594913011,0,0.02,0.138,0.842,2045
510594913012,0.112,0.052,0.225,0.611,2045
510594913013,0.04,0.056,0.25,0.654,2045
510594913014,0.303,0.214,0.358,0.125,2045
510594913021,0.108,0.279,0.456,0.157,2045
510594913022,0.095,0.094,0.23,0.581,2045
510594913031,0.073,0.11,0.557,0.26,2045
510594913032,0.185,0.286,0.339,0.19,2045
510594914011,0.25,0.115,0.452,0.183,2045
510594914012,0.193,0.199,0.367,0.241,2045
510594914013,0.087,0.117,0.417,0.379,2045
510594914014,0.428,0.247,0.17,0.155,2045
510594914021,0.102,0.132,0.49,0.276,2045
510594914022,0.166,0.245,0.423,0.166,2045
510594914031,0.031,0.102,0.214,0.653,2045
510594914032,0.07,0.029,0.234,0.667,2045
510594914041,0.081,0.064,0.402,0.453,2045
510594914042,0.06,0.231,0.301,0.408,2045
510594914051,0.037,0.076,0.189,0.698,2045
510594915011,0,0.154,0.383,0.463,2045
510594915012,0.174,0.176,0.359,0.291,2045
510594915013,0.122,0.114,0.221,0.543,2045
510594915021,0.037,0.051,0.196,0.716,2045
510594915022,0,0.034,0.185,0.781,2045
510594915023,0.051,0.067,0.124,0.758,2045
510594916011,0.292,0.394,0.269,0.045,2045
510594916012,0.305,0.271,0.289,0.135,2045
510594916013,0.022,0.092,0.344,0.542,2045
510594916021,0.105,0.26,0.338,0.297,2045
510594916022,0.067,0.095,0.43,0.408,2045
510594917011,0.07,0.281,0.4,0.249,2045
510594917012,0.051,0.21,0.407,0.332,2045
510594917013,0.098,0.105,0.34,0.457,2045
510594917031,0.077,0.296,0.462,0.165,2045
510594917032,0.193,0.47,0.143,0.194,2045
510594917033,0.454,0.234,0.262,0.05,2045
510594917041,0.084,0.332,0.43,0.154,2045
510594917042,0.087,0.235,0.285,0.393,2045
510594917043,0.097,0.126,0.53,0.247,2045
510594917051,0.058,0.116,0.25,0.576,2045
510594917061,0.157,0.331,0.425,0.087,2045
510594917062,0.138,0.26,0.445,0.157,2045
510594917071,0.045,0.126,0.304,0.525,2045
510594917072,0.03,0.066,0.442,0.462,2045
510594917073,0.165,0.243,0.47,0.122,2045
510594918011,0.171,0.301,0.432,0.096,2045
510594918012,0.253,0.207,0.333,0.207,2045
510594918021,0.086,0.172,0.468,0.274,2045
510594918022,0.019,0.119,0.313,0.549,2045
510594918031,0.128,0.177,0.484,0.211,2045
510594918032,0.096,0,0.497,0.407,2045
510594918033,0.078,0.124,0.448,0.35,2045
510594920001,0,0.082,0.213,0.705,2045
510594920002,0.03,0.052,0.173,0.745,2045
510594920003,0.02,0.041,0.2,0.739,2045
510594921001,0,0.088,0.13,0.782,2045
510594921002,0.057,0.075,0.25,0.618,2045
510594921003,0.068,0.048,0.229,0.655,2045
510594921004,0,0,0.235,0.765,2045
510594922011,0.118,0,0.211,0.671,2045
510594922012,0.033,0.256,0.152,0.559,2045
510594922021,0.031,0.106,0.283,0.58,2045
510594922022,0.014,0.035,0.142,0.809,2045
510594922023,0.06,0.015,0.249,0.676,2045
510594922031,0.066,0.051,0.103,0.78,2045
510594922032,0.032,0.069,0.137,0.762,2045
510594922033,0.015,0.057,0.181,0.747,2045
510594923001,0.073,0.165,0.635,0.127,2045
510594923002,0.019,0.019,0.523,0.439,2045
510594924001,0.044,0.229,0.479,0.248,2045
510594924002,0.071,0.184,0.492,0.253,2045
510594925001,0.098,0.028,0.22,0.654,2045
510594925002,0.061,0.029,0.232,0.678,2045
510599801001,0.25,0.25,0.25,0.25,2045
510599802001,0.25,0.25,0.25,0.25,2045
510599803001,0.25,0.25,0.25,0.25,2045
510619301011,0.13,0.226,0.219,0.425,2045
510619301012,0.287,0.237,0.26,0.216,2045
510619301021,0.136,0.279,0.443,0.142,2045
510619301022,0.106,0.266,0.206,0.422,2045
510619302031,0.053,0.337,0.289,0.321,2045
510619302032,0.103,0.234,0.381,0.282,2045
510619302041,0.167,0.108,0.333,0.392,2045
510619302042,0.179,0.186,0.234,0.401,2045
510619302051,0.08,0.275,0.331,0.314,2045
510619302052,0.104,0.145,0.306,0.445,2045
510619302061,0.199,0.155,0.195,0.451,2045
510619302062,0.145,0.241,0.365,0.249,2045
510619302071,0.122,0.127,0.454,0.297,2045
510619303031,0.038,0.081,0.357,0.524,2045
510619303032,0.438,0.223,0.104,0.235,2045
510619303041,0.079,0.127,0.354,0.44,2045
510619303051,0.119,0.286,0.277,0.318,2045
510619303052,0.178,0.29,0.171,0.361,2045
510619303053,0.317,0.425,0.221,0.037,2045
510619303061,0.184,0.263,0.276,0.277,2045
510619304011,0.193,0.221,0.313,0.273,2045
510619304012,0.056,0.029,0.187,0.728,2045
510619304013,0.093,0.362,0.309,0.236,2045
510619304021,0.069,0.051,0.337,0.543,2045
510619304022,0,0.107,0.623,0.27,2045
510619304023,0.066,0.09,0.215,0.629,2045
510619304041,0.142,0.06,0.471,0.327,2045
510619304042,0.193,0.198,0.362,0.247,2045
510619304051,0.169,0.289,0.389,0.153,2045
510619304052,0.045,0.148,0.363,0.444,2045
510619307031,0.136,0.252,0.382,0.23,2045
510619307032,0.137,0.384,0.256,0.223,2045
510619307041,0.198,0.147,0.404,0.251,2045
510619307042,0.259,0.097,0.232,0.412,2045
510619307043,0.168,0.093,0.423,0.316,2045
510619307051,0.111,0.312,0.39,0.187,2045
510619307052,0.157,0.3,0.304,0.239,2045
510619307061,0.469,0.205,0.25,0.076,2045
510619307062,0.25,0.332,0.314,0.104,2045
510619307063,0.099,0.35,0.376,0.175,2045
510619307071,0.218,0.149,0.413,0.22,2045
510619307072,0.132,0.279,0.379,0.21,2045
510639201021,0.428,0.241,0.253,0.078,2045
510639201022,0.436,0.248,0.187,0.129,2045
510639201023,0.508,0.222,0.154,0.116,2045
510639201031,0.423,0.302,0.213,0.062,2045
510639201032,0.228,0.299,0.403,0.07,2045
510639201033,0.21,0.317,0.406,0.067,2045
510639201041,0.54,0.231,0.178,0.051,2045
510639201042,0.274,0.339,0.312,0.075,2045
510639202011,0.384,0.393,0.152,0.071,2045
510639202012,0.432,0.198,0.29,0.08,2045
510639202021,0.416,0.431,0.135,0.018,2045
510639202022,0.355,0.317,0.21,0.118,2045
510650201011,0.031,0.192,0.581,0.196,2045
510650201012,0.112,0.623,0.179,0.086,2045
510650201013,0.118,0.108,0.655,0.119,2045
510650201014,0.112,0.156,0.431,0.301,2045
510650201031,0.113,0.169,0.459,0.259,2045
510650201032,0.152,0.427,0.239,0.182,2045
510650201041,0.121,0.3,0.432,0.147,2045
510650201042,0.062,0.205,0.521,0.212,2045
510650201043,0.116,0.365,0.374,0.145,2045
510650202001,0.482,0.264,0.133,0.121,2045
510650202002,0.518,0.291,0.083,0.108,2045
510650202003,0.314,0.457,0.168,0.061,2045
510650202004,0.152,0.581,0.179,0.088,2045
510650203001,0.159,0.268,0.434,0.139,2045
510650203002,0.177,0.27,0.304,0.249,2045
510650203003,0.518,0.216,0.223,0.043,2045
510670201021,0.355,0.238,0.217,0.19,2045
510670201022,0.065,0.354,0.225,0.356,2045
510670201023,0.151,0.278,0.213,0.358,2045
510670201031,0.346,0.232,0.196,0.226,2045
510670201032,0.226,0.223,0.317,0.234,2045
510670201041,0.204,0.17,0.332,0.294,2045
510670201042,0.34,0.23,0.245,0.185,2045
510670201043,0.159,0.076,0.33,0.435,2045
510670202001,0.387,0.347,0.231,0.035,2045
510670202002,0.143,0.509,0.307,0.041,2045
510670202003,0.407,0.351,0.236,0.006,2045
510670203011,0.192,0.301,0.431,0.076,2045
510670203012,0.411,0.258,0.3,0.031,2045
510670203021,0.097,0.359,0.321,0.223,2045
510670203022,0.297,0.3,0.305,0.098,2045
510670204001,0.328,0.318,0.299,0.055,2045
510670204002,0.182,0.251,0.567,0,2045
510670204003,0.228,0.406,0.352,0.014,2045
510670204004,0.61,0.118,0.228,0.044,2045
510670205011,0.203,0.467,0.254,0.076,2045
510670205012,0.353,0.167,0.277,0.203,2045
510670205021,0.253,0.51,0.158,0.079,2045
510670205022,0.532,0.188,0.172,0.108,2045
510670205023,0.434,0.29,0.164,0.112,2045
510670206001,0.328,0.199,0.319,0.154,2045
510670206002,0.557,0.136,0.226,0.081,2045
510670206003,0.358,0.339,0.037,0.266,2045
510670206004,0.442,0.19,0.282,0.086,2045
510670207011,0.465,0.238,0.258,0.039,2045
510670207012,0.495,0.216,0.231,0.058,2045
510670207021,0.645,0.135,0.173,0.047,2045
510670207022,0.372,0.196,0.368,0.064,2045
510670208011,0.378,0.366,0.159,0.097,2045
510670208012,0.41,0.446,0.109,0.035,2045
510670208013,0.757,0.135,0.03,0.078,2045
510670208021,0.473,0.407,0.112,0.008,2045
510670208022,0.236,0.49,0.193,0.081,2045
510670209011,0.421,0.259,0.298,0.022,2045
510670209012,0.387,0.318,0.286,0.009,2045
510670209021,0.37,0.096,0.459,0.075,2045
510670209022,0.268,0.2,0.399,0.133,2045
510670209023,0.57,0.246,0.169,0.015,2045
510690501001,0.116,0.202,0.333,0.349,2045
510690501002,0.226,0.309,0.299,0.166,2045
510690501003,0.397,0.316,0.179,0.108,2045
510690501004,0.097,0.278,0.359,0.266,2045
510690502001,0.111,0.266,0.428,0.195,2045
510690502002,0.096,0.494,0.094,0.316,2045
510690502003,0.224,0.282,0.167,0.327,2045
510690503001,0.238,0.247,0.395,0.12,2045
510690503002,0.107,0.267,0.431,0.195,2045
510690503003,0,0.242,0.596,0.162,2045
510690503004,0.257,0.237,0.263,0.243,2045
510690504011,0.041,0.353,0.384,0.222,2045
510690504012,0.158,0.352,0.262,0.228,2045
510690504013,0.248,0.405,0.275,0.072,2045
510690504021,0.39,0.166,0.279,0.165,2045
510690504022,0.15,0.088,0.467,0.295,2045
510690505001,0.233,0.281,0.433,0.053,2045
510690505002,0.124,0.192,0.365,0.319,2045
510690505003,0.487,0.151,0.194,0.168,2045
510690505004,0.192,0.276,0.325,0.207,2045
510690505005,0.159,0.212,0.454,0.175,2045
510690506001,0.117,0.235,0.43,0.218,2045
510690506002,0.168,0.133,0.366,0.333,2045
510690506003,0.187,0.462,0.262,0.089,2045
510690507001,0.243,0.372,0.249,0.136,2045
510690507002,0.358,0.146,0.305,0.191,2045
510690508011,0.067,0.257,0.565,0.111,2045
510690508012,0.181,0.243,0.276,0.3,2045
510690508013,0.18,0.131,0.431,0.258,2045
510690508041,0.109,0.286,0.414,0.191,2045
510690508042,0.331,0.351,0.266,0.052,2045
510690508051,0.432,0.186,0.236,0.146,2045
510690508052,0.079,0.188,0.456,0.277,2045
510690508061,0.089,0.161,0.611,0.139,2045
510690508062,0.161,0.173,0.431,0.235,2045
510690508071,0.243,0.538,0.108,0.111,2045
510690508072,0.161,0.193,0.52,0.126,2045
510690508073,0.145,0.339,0.258,0.258,2045
510690509001,0.254,0.319,0.27,0.157,2045
510690509002,0.208,0.234,0.255,0.303,2045
510690510011,0.26,0.09,0.175,0.475,2045
510690510012,0.095,0.282,0.382,0.241,2045
510690510013,0.101,0.444,0.334,0.121,2045
510690510021,0.377,0.169,0.341,0.113,2045
510690510022,0.099,0.272,0.46,0.169,2045
510690510023,0.245,0.516,0.145,0.094,2045
510690510024,0.242,0.397,0.326,0.035,2045
510690511021,0.467,0.366,0.128,0.039,2045
510690511022,0.34,0.47,0.185,0.005,2045
510690511023,0.039,0.385,0.369,0.207,2045
510690511024,0.26,0.163,0.369,0.208,2045
510690511031,0.134,0.207,0.34,0.319,2045
510690511032,0.282,0.314,0.307,0.097,2045
510690511041,0.132,0.294,0.151,0.423,2045
510690511042,0.056,0.247,0.383,0.314,2045
510719301001,0.423,0.19,0.31,0.077,2045
510719301002,0.142,0.479,0.287,0.092,2045
510719302001,0.248,0.294,0.41,0.048,2045
510719302002,0.304,0.21,0.397,0.089,2045
510719302003,0.418,0.326,0.193,0.063,2045
510719303001,0.372,0.28,0.314,0.034,2045
510719303002,0.329,0.317,0.269,0.085,2045
510719303003,0.811,0.172,0.017,0,2045
510719303004,0.192,0.53,0.226,0.052,2045
510719303005,0.525,0.132,0.157,0.186,2045
510719303006,0.281,0.461,0.162,0.096,2045
510719304001,0.239,0.331,0.336,0.094,2045
510719304002,0.154,0.655,0.089,0.102,2045
510719304003,0.527,0.307,0.136,0.03,2045
510719304004,0.357,0.242,0.38,0.021,2045
510731001011,0.212,0.296,0.337,0.155,2045
510731001012,0.191,0.374,0.244,0.191,2045
510731001021,0.323,0.332,0.257,0.088,2045
510731001022,0.263,0.341,0.317,0.079,2045
510731002011,0.092,0.403,0.42,0.085,2045
510731002012,0.231,0.268,0.278,0.223,2045
510731002013,0.106,0.077,0.576,0.241,2045
510731002021,0.202,0.254,0.28,0.264,2045
510731002022,0.239,0.383,0.236,0.142,2045
510731002031,0.323,0.323,0.282,0.072,2045
510731002032,0.233,0.384,0.235,0.148,2045
510731002033,0.211,0.299,0.405,0.085,2045
510731002034,0.196,0.29,0.347,0.167,2045
510731003011,0.224,0.638,0.106,0.032,2045
510731003012,0.28,0.309,0.281,0.13,2045
510731003013,0.072,0.485,0.284,0.159,2045
510731003014,0.386,0.316,0.248,0.05,2045
510731003021,0.152,0.386,0.36,0.102,2045
510731003022,0.51,0.314,0.111,0.065,2045
510731003023,0.179,0.367,0.314,0.14,2045
510731003024,0.175,0.245,0.334,0.246,2045
510731004001,0.252,0.29,0.323,0.135,2045
510731005001,0.356,0.266,0.279,0.099,2045
510754001011,0.049,0.214,0.4,0.337,2045
510754001012,0.087,0.11,0.13,0.673,2045
510754001021,0.117,0.231,0.389,0.263,2045
510754001022,0.14,0.232,0.252,0.376,2045
510754002001,0.215,0.339,0.217,0.229,2045
510754002002,0.095,0.205,0.366,0.334,2045
510754002003,0.262,0.111,0.254,0.373,2045
510754002004,0.061,0.241,0.331,0.367,2045
510754003001,0.298,0.307,0.243,0.152,2045
510754004001,0.217,0.233,0.364,0.186,2045
510754004002,0.198,0.406,0.2,0.196,2045
510754004003,0.171,0.408,0.301,0.12,2045
510754004004,0.121,0.232,0.454,0.193,2045
510754005001,0.184,0.335,0.335,0.146,2045
510754005002,0.114,0.266,0.422,0.198,2045
510754005003,0.532,0.233,0.171,0.064,2045
510770601011,0.498,0.287,0.14,0.075,2045
510770601012,0.355,0.475,0.087,0.083,2045
510770601013,0.463,0.21,0.303,0.024,2045
510770601021,0.425,0.288,0.158,0.129,2045
510770601022,0.581,0.122,0.244,0.053,2045
510770601023,0.502,0.307,0.191,0,2045
510770601024,0.296,0.336,0.328,0.04,2045
510770602011,0.64,0.227,0.127,0.006,2045
510770602012,0.496,0.281,0.145,0.078,2045
510770602013,0.485,0.271,0.236,0.008,2045
510770602021,0.529,0.309,0.124,0.038,2045
510770602022,0.593,0.313,0.083,0.011,2045
510770602023,0.631,0.111,0.258,0,2045
510770603001,0.484,0.276,0.192,0.048,2045
510770603002,0.602,0.239,0.096,0.063,2045
510790301011,0.353,0.313,0.25,0.084,2045
510790301012,0.349,0.322,0.236,0.093,2045
510790301021,0.317,0.17,0.392,0.121,2045
510790301022,0,0.604,0.323,0.073,2045
510790301023,0.294,0.322,0.319,0.065,2045
510790301024,0.321,0.276,0.168,0.235,2045
510790302011,0.28,0.153,0.29,0.277,2045
510790302012,0.102,0.17,0.553,0.175,2045
510790302013,0.14,0.264,0.311,0.285,2045
510790302014,0.184,0.149,0.395,0.272,2045
510790302021,0.2,0.415,0.19,0.195,2045
510790302022,0.115,0.497,0.245,0.143,2045
510818801011,0.329,0.243,0.356,0.072,2045
510818801012,0.12,0.415,0.283,0.182,2045
510818801013,0.181,0.506,0.284,0.029,2045
510818801014,0.643,0.198,0.142,0.017,2045
510818801021,0.25,0.25,0.25,0.25,2045
510818802001,0.507,0.316,0.12,0.057,2045
510818802002,0.675,0.224,0.099,0.002,2045
510818802003,0.606,0.331,0.052,0.011,2045
510839301001,0.51,0.257,0.178,0.055,2045
510839301002,0.587,0.273,0.14,0,2045
510839301003,0.401,0.283,0.212,0.104,2045
510839302021,0.624,0.065,0.118,0.193,2045
510839302022,0.447,0.245,0.207,0.101,2045
510839302023,0.694,0.203,0.103,0,2045
510839302031,0.367,0.406,0.168,0.059,2045
510839302032,0.571,0.288,0.141,0,2045
510839302033,0.583,0.176,0.197,0.044,2045
510839302041,0.425,0.355,0.169,0.051,2045
510839302042,0.356,0.368,0.223,0.053,2045
510839303011,0.418,0.272,0.229,0.081,2045
510839303012,0.566,0.168,0.205,0.061,2045
510839303021,0.285,0.391,0.207,0.117,2045
510839303022,0.4,0.367,0.203,0.03,2045
510839303023,0.619,0.224,0.115,0.042,2045
510839304001,0.317,0.348,0.335,0,2045
510839304002,0.358,0.281,0.295,0.066,2045
510839304003,0.371,0.329,0.212,0.088,2045
510839304004,0.317,0.251,0.328,0.104,2045
510839305001,0.458,0.476,0.066,0,2045
510839305002,0.545,0.178,0.216,0.061,2045
510839305003,0.336,0.196,0.405,0.063,2045
510839305004,0.417,0.224,0.319,0.04,2045
510839306011,0.481,0.305,0.185,0.029,2045
510839306012,0.555,0.216,0.179,0.05,2045
510839306021,0.601,0.13,0.26,0.009,2045
510839306022,0.306,0.383,0.241,0.07,2045
510839308001,0.442,0.161,0.349,0.048,2045
510839308002,0.529,0.185,0.226,0.06,2045
510839308003,0.517,0.376,0.096,0.011,2045
510853201001,0.315,0.308,0.281,0.096,2045
510853201002,0.111,0.396,0.194,0.299,2045
510853201003,0.096,0.302,0.316,0.286,2045
510853201004,0.239,0.294,0.364,0.103,2045
510853202001,0.175,0.17,0.448,0.207,2045
510853202002,0.309,0.082,0.31,0.299,2045
510853202003,0.175,0.155,0.497,0.173,2045
510853203001,0.123,0.261,0.236,0.38,2045
510853203002,0.095,0.239,0.387,0.279,2045
510853203003,0.083,0.316,0.335,0.266,2045
510853204001,0.106,0.438,0.176,0.28,2045
510853204002,0.146,0.186,0.489,0.179,2045
510853204003,0.399,0.374,0.186,0.041,2045
510853205001,0.164,0.16,0.275,0.401,2045
510853205002,0.261,0.235,0.321,0.183,2045
510853205003,0.116,0.377,0.301,0.206,2045
510853206011,0.211,0.227,0.246,0.316,2045
510853206012,0.632,0.109,0.114,0.145,2045
510853206013,0.486,0.349,0.132,0.033,2045
510853206021,0.247,0.33,0.235,0.188,2045
510853206022,0.446,0.28,0.225,0.049,2045
510853207011,0.115,0.286,0.38,0.219,2045
510853207012,0.103,0.1,0.351,0.446,2045
510853207021,0.139,0.164,0.237,0.46,2045
510853207022,0.174,0.206,0.264,0.356,2045
510853208011,0.138,0.2,0.383,0.279,2045
510853208031,0.066,0.117,0.456,0.361,2045
510853208032,0.004,0,0.368,0.628,2045
510853208033,0.013,0.059,0.389,0.539,2045
510853208041,0.075,0.178,0.412,0.335,2045
510853208042,0.065,0.05,0.305,0.58,2045
510853208043,0.171,0.152,0.46,0.217,2045
510853208051,0.238,0.193,0.357,0.212,2045
510853208052,0.088,0.134,0.468,0.31,2045
510853209011,0.259,0.098,0.35,0.293,2045
510853209012,0.096,0.325,0.384,0.195,2045
510853209013,0.154,0.169,0.363,0.314,2045
510853209021,0.117,0.153,0.458,0.272,2045
510853209022,0.305,0.11,0.399,0.186,2045
510853210011,0.063,0.469,0.401,0.067,2045
510853210012,0.191,0.299,0.408,0.102,2045
510853210013,0.374,0.232,0.274,0.12,2045
510853210031,0.175,0.335,0.358,0.132,2045
510853210041,0.151,0.158,0.403,0.288,2045
510853210042,0.043,0.386,0.264,0.307,2045
510853210043,0.053,0.224,0.515,0.208,2045
510853211001,0.328,0.268,0.298,0.106,2045
510853211002,0.402,0.309,0.118,0.171,2045
510853211003,0.081,0.217,0.425,0.277,2045
510853212011,0.265,0.278,0.352,0.105,2045
510853212012,0.102,0.316,0.452,0.13,2045
510853212013,0.139,0.205,0.378,0.278,2045
510853212021,0.189,0.273,0.486,0.052,2045
510853212022,0.487,0.229,0.263,0.021,2045
510853212023,0.413,0.282,0.252,0.053,2045
510853213001,0.098,0.413,0.405,0.084,2045
510853213002,0.106,0.206,0.276,0.412,2045
510853213003,0.066,0.183,0.449,0.302,2045
510853213004,0.031,0.253,0.559,0.157,2045
510853214011,0.206,0.265,0.334,0.195,2045
510853214021,0.247,0.262,0.27,0.221,2045
510853214022,0.204,0.216,0.402,0.178,2045
510853214031,0.102,0.191,0.365,0.342,2045
510872001061,0.279,0.302,0.319,0.1,2045
510872001062,0.194,0.37,0.329,0.107,2045
510872001063,0.429,0.147,0.41,0.014,2045
510872001064,0.641,0.118,0.153,0.088,2045
510872001081,0.038,0.019,0.414,0.529,2045
510872001082,0.014,0.05,0.103,0.833,2045
510872001091,0.099,0.089,0.271,0.541,2045
510872001092,0.038,0.089,0.269,0.604,2045
510872001093,0.159,0.093,0.258,0.49,2045
510872001221,0.071,0.2,0.407,0.322,2045
510872001222,0.077,0.198,0.471,0.254,2045
510872001223,0.097,0.289,0.217,0.397,2045
510872001231,0.163,0.338,0.385,0.114,2045
510872001232,0.274,0.445,0.281,0,2045
510872001233,0.07,0.489,0.436,0.005,2045
510872001241,0.014,0.15,0.241,0.595,2045
510872001242,0.128,0.254,0.398,0.22,2045
510872001243,0.547,0.146,0.24,0.067,2045
510872001251,0.205,0.356,0.369,0.07,2045
510872001252,0.313,0.379,0.22,0.088,2045
510872001253,0.446,0.152,0.283,0.119,2045
510872001254,0.402,0.336,0.176,0.086,2045
510872001261,0.424,0.439,0.073,0.064,2045
510872001262,0.335,0.532,0.126,0.007,2045
510872001263,0.256,0.281,0.265,0.198,2045
510872001271,0,0.406,0.37,0.224,2045
510872001272,0.039,0.162,0.407,0.392,2045
510872001273,0.074,0.402,0.366,0.158,2045
510872001274,0.104,0.222,0.347,0.327,2045
510872001311,0.353,0.426,0.187,0.034,2045
510872001312,0.268,0.274,0.293,0.165,2045
510872001321,0.27,0.299,0.322,0.109,2045
510872001322,0.34,0.274,0.284,0.102,2045
510872001331,0.183,0.065,0.099,0.653,2045
510872001332,0.251,0.449,0.205,0.095,2045
510872001333,0.219,0.055,0.554,0.172,2045
510872001341,0.077,0.149,0.269,0.505,2045
510872001342,0.088,0.209,0.329,0.374,2045
510872001343,0.194,0.203,0.439,0.164,2045
510872001351,0.264,0.199,0.337,0.2,2045
510872001352,0.039,0.177,0.325,0.459,2045
510872001361,0.387,0.265,0.169,0.179,2045
510872001362,0.358,0.289,0.258,0.095,2045
510872001371,0.371,0.22,0.31,0.099,2045
510872001372,0.167,0.059,0.435,0.339,2045
510872001381,0.236,0.482,0.167,0.115,2045
510872001382,0.41,0.19,0.221,0.179,2045
510872001383,0.056,0.172,0.359,0.413,2045
510872001391,0.086,0.185,0.27,0.459,2045
510872001392,0.187,0.417,0.339,0.057,2045
510872001393,0.231,0.373,0.344,0.052,2045
510872001401,0.176,0.173,0.416,0.235,2045
510872001402,0.151,0.163,0.212,0.474,2045
510872001411,0.071,0.189,0.287,0.453,2045
510872001412,0.118,0.394,0.399,0.089,2045
510872001421,0.069,0.154,0.4,0.377,2045
